league_name,cup_div,rank,team_name,p,w,d,l,gf,ga,gd,points,game_date
League Two,,21,Crawley Town,9,2,2,5,7,15,-8,8,2025-09-20
League Two,,22,Newport County,9,1,2,6,9,16,-7,5,2025-09-20
League Two,,23,Shrewsbury Town,9,1,2,6,6,18,-12,5,2025-09-20
League Two,,24,Cheltenham Town,9,1,1,7,3,17,-14,4,2025-09-20
League Two,,1,Walsall,10,7,1,2,15,8,7,22,2025-09-27
League Two,,2,Swindon Town,10,7,0,3,21,13,8,21,2025-09-27
League Two,,3,Gillingham,10,6,3,1,15,7,8,21,2025-09-27
League Two,,4,Salford City,10,6,1,3,17,13,4,19,2025-09-27
League Two,,5,Grimsby Town,10,5,3,2,21,13,8,18,2025-09-27
League Two,,6,Chesterfield,10,5,3,2,18,13,5,18,2025-09-27
League Two,,7,Bristol Rovers,10,5,2,3,12,11,1,17,2025-09-27
League Two,,8,Crewe Alexandra,10,5,1,4,14,11,3,16,2025-09-27
League Two,,9,Milton Keynes Dons,10,4,3,3,16,10,6,15,2025-09-27
League Two,,10,Cambridge United,10,4,3,3,11,9,2,15,2025-09-27
League Two,,11,Fleetwood Town,10,4,3,3,15,14,1,15,2025-09-27
League Two,,12,Notts County,10,4,2,4,17,12,5,14,2025-09-27
League Two,,13,Oldham Athletic,10,3,5,2,9,6,3,14,2025-09-27
League Two,,14,Bromley,10,3,5,2,14,12,2,14,2025-09-27
League Two,,15,Barnet,10,4,2,4,12,12,0,14,2025-09-27
League Two,,16,Harrogate Town,10,4,2,4,11,12,-1,14,2025-09-27
League Two,,17,Barrow,10,4,0,6,9,12,-3,12,2025-09-27
League Two,,18,Tranmere Rovers,9,2,4,3,13,12,1,10,2025-09-27
League Two,,19,Accrington Stanley,9,2,3,4,7,11,-4,9,2025-09-27
League Two,,20,Colchester United,10,1,5,4,10,14,-4,8,2025-09-27
League Two,,21,Crawley Town,10,2,2,6,8,17,-9,8,2025-09-27
League Two,,22,Newport County,10,1,2,7,10,20,-10,5,2025-09-27
League Two,,23,Shrewsbury Town,10,1,2,7,7,20,-13,5,2025-09-27
League Two,,24,Cheltenham Town,10,1,1,8,4,24,-20,4,2025-09-27
League Two,,1,Walsall,11,8,1,2,17,9,8,25,2025-10-04
League Two,,2,Swindon Town,11,8,0,3,22,13,9,24,2025-10-04
League Two,,3,Grimsby Town,11,6,3,2,23,13,10,21,2025-10-04
League Two,,4,Gillingham,11,6,3,2,17,10,7,21,2025-10-04
League Two,,5,Salford City,11,6,1,4,17,15,2,19,2025-10-04
League Two,,6,Milton Keynes Dons,11,5,3,3,19,12,7,18,2025-10-04
League Two,,7,Cambridge United,11,5,3,3,14,10,4,18,2025-10-04
League Two,,8,Chesterfield,11,5,3,3,20,19,1,18,2025-10-04
League Two,,9,Notts County,11,5,2,4,20,13,7,17,2025-10-04
League Two,,10,Barnet,11,5,2,4,14,12,2,17,2025-10-04
League Two,,11,Bristol Rovers,11,5,2,4,13,13,0,17,2025-10-04
League Two,,12,Crewe Alexandra,10,5,1,4,14,11,3,16,2025-10-04
League Two,,13,Bromley,11,3,6,2,17,15,2,15,2025-10-04
League Two,,14,Fleetwood Town,11,4,3,4,15,16,-1,15,2025-10-04
League Two,,15,Oldham Athletic,11,3,5,3,10,9,1,14,2025-10-04
League Two,,16,Harrogate Town,10,4,2,4,11,12,-1,14,2025-10-04
League Two,,17,Barrow,11,4,1,6,9,12,-3,13,2025-10-04
League Two,,18,Tranmere Rovers,10,2,5,3,16,15,1,11,2025-10-04
League Two,,19,Colchester United,11,2,5,4,16,16,0,11,2025-10-04
League Two,,20,Accrington Stanley,10,2,3,5,7,13,-6,9,2025-10-04
League Two,,21,Crawley Town,11,2,2,7,9,20,-11,8,2025-10-04
League Two,,22,Cheltenham Town,11,2,1,8,6,24,-18,7,2025-10-04
League Two,,23,Shrewsbury Town,11,1,3,7,7,20,-13,6,2025-10-04
League Two,,24,Newport County,11,1,2,8,10,21,-11,5,2025-10-04
EFL Trophy,Northern Group B,1,Tranmere Rovers,2,1,1,0,4,3,1,5,2025-10-07
EFL Trophy,Northern Group B,2,Blackpool,1,1,0,0,5,0,5,3,2025-10-07
EFL Trophy,Northern Group B,3,Nottingham Forest U21,1,0,1,0,2,2,0,1,2025-10-07
EFL Trophy,Northern Group B,4,Barrow,2,0,0,2,1,7,-6,0,2025-10-07
League Two,,1,Walsall,12,8,2,2,18,10,8,26,2025-10-11
League Two,,2,Swindon Town,11,8,0,3,22,13,9,24,2025-10-11
League Two,,3,Gillingham,12,6,4,2,18,11,7,22,2025-10-11
League Two,,4,Milton Keynes Dons,12,6,3,3,23,12,11,21,2025-10-11
League Two,,5,Grimsby Town,12,6,3,3,24,15,9,21,2025-10-11
League Two,,6,Chesterfield,12,6,3,3,22,19,3,21,2025-10-11
League Two,,7,Barnet,12,6,2,4,16,12,4,20,2025-10-11
League Two,,8,Crewe Alexandra,12,6,1,5,16,13,3,19,2025-10-11
League Two,,9,Salford City,12,6,1,5,17,17,0,19,2025-10-11
League Two,,10,Bromley,12,4,6,2,18,15,3,18,2025-10-11
League Two,,11,Cambridge United,12,5,3,4,14,12,2,18,2025-10-11
League Two,,12,Fleetwood Town,12,5,3,4,18,18,0,18,2025-10-11
League Two,,13,Notts County,11,5,2,4,20,13,7,17,2025-10-11
League Two,,14,Bristol Rovers,12,5,2,5,13,17,-4,17,2025-10-11
League Two,,15,Oldham Athletic,12,3,6,3,10,9,1,15,2025-10-11
League Two,,16,Colchester United,12,3,5,4,18,17,1,14,2025-10-11
League Two,,17,Harrogate Town,12,4,2,6,14,17,-3,14,2025-10-11
League Two,,18,Barrow,12,4,2,6,9,12,-3,14,2025-10-11
League Two,,19,Tranmere Rovers,11,2,5,4,16,17,-1,11,2025-10-11
League Two,,20,Accrington Stanley,11,2,3,6,7,14,-7,9,2025-10-11
League Two,,21,Crawley Town,12,2,3,7,10,21,-11,9,2025-10-11
League Two,,22,Shrewsbury Town,12,2,3,7,9,20,-11,9,2025-10-11
League Two,,23,Newport County,12,2,2,8,11,21,-10,8,2025-10-11
League Two,,24,Cheltenham Town,12,2,2,8,7,25,-18,8,2025-10-11
League Two,,1,Walsall,13,8,2,3,19,12,7,26,2025-10-18
League Two,,2,Milton Keynes Dons,13,7,3,3,26,13,13,24,2025-10-18
League Two,,3,Grimsby Town,13,7,3,3,25,15,10,24,2025-10-18
League Two,,4,Swindon Town,12,8,0,4,22,17,5,24,2025-10-18
League Two,,5,Gillingham,13,6,4,3,18,12,6,22,2025-10-18
League Two,,6,Chesterfield,13,6,4,3,23,20,3,22,2025-10-18
League Two,,7,Salford City,13,7,1,5,18,17,1,22,2025-10-18
League Two,,8,Cambridge United,13,6,3,4,16,13,3,21,2025-10-18
League Two,,9,Notts County,12,6,2,4,21,13,8,20,2025-10-18
League Two,,10,Barnet,13,6,2,5,16,13,3,20,2025-10-18
League Two,,11,Crewe Alexandra,13,6,1,6,17,16,1,19,2025-10-18
League Two,,12,Fleetwood Town,13,5,4,4,19,19,0,19,2025-10-18
League Two,,13,Bromley,13,4,6,3,19,17,2,18,2025-10-18
League Two,,14,Colchester United,13,4,5,4,21,18,3,17,2025-10-18
League Two,,15,Barrow,13,5,2,6,11,13,-2,17,2025-10-18
League Two,,16,Bristol Rovers,13,5,2,6,14,21,-7,17,2025-10-18
League Two,,17,Oldham Athletic,13,3,6,4,10,10,0,15,2025-10-18
League Two,,18,Tranmere Rovers,12,3,5,4,20,18,2,14,2025-10-18
League Two,,19,Harrogate Town,13,4,2,7,15,20,-5,14,2025-10-18
League Two,,20,Accrington Stanley,12,3,3,6,11,14,-3,12,2025-10-18
League Two,,21,Shrewsbury Town,13,3,3,7,10,20,-10,12,2025-10-18
League Two,,22,Cheltenham Town,13,3,2,8,9,25,-16,11,2025-10-18
League Two,,23,Crawley Town,13,2,3,8,10,22,-12,9,2025-10-18
League Two,,24,Newport County,13,2,2,9,11,23,-12,8,2025-10-18
League Two,,1,Walsall,14,8,2,4,19,13,6,26,2025-10-25
League Two,,2,Swindon Town,14,8,2,4,24,19,5,26,2025-10-25
League Two,,3,Salford City,14,8,1,5,20,18,2,25,2025-10-25
League Two,,4,Milton Keynes Dons,14,7,3,4,27,15,12,24,2025-10-25
League Two,,5,Notts County,14,7,3,4,25,15,10,24,2025-10-25
League Two,,6,Grimsby Town,14,7,3,4,27,18,9,24,2025-10-25
League Two,,7,Chesterfield,14,6,5,3,24,21,3,23,2025-10-25
League Two,,8,Gillingham,14,6,4,4,19,14,5,22,2025-10-25
League Two,,9,Crewe Alexandra,14,7,1,6,20,18,2,22,2025-10-25
League Two,,10,Fleetwood Town,14,6,4,4,21,20,1,22,2025-10-25
League Two,,11,Bromley,14,5,6,3,21,18,3,21,2025-10-25
League Two,,12,Barnet,14,6,3,5,18,15,3,21,2025-10-25
League Two,,13,Cambridge United,14,6,3,5,16,15,1,21,2025-10-25
League Two,,14,Colchester United,14,4,6,4,21,18,3,18,2025-10-25
League Two,,15,Barrow,14,5,3,6,13,15,-2,18,2025-10-25
League Two,,16,Bristol Rovers,14,5,2,7,14,25,-11,17,2025-10-25
League Two,,17,Oldham Athletic,14,3,7,4,12,12,0,16,2025-10-25
League Two,,18,Tranmere Rovers,13,3,6,4,21,19,2,15,2025-10-25
League Two,,19,Harrogate Town,14,4,2,8,15,23,-8,14,2025-10-25
League Two,,20,Cheltenham Town,14,4,2,8,10,25,-15,14,2025-10-25
League Two,,21,Shrewsbury Town,14,3,4,7,12,22,-10,13,2025-10-25
League Two,,22,Accrington Stanley,13,3,3,7,12,16,-4,12,2025-10-25
League Two,,23,Crawley Town,14,3,3,8,14,22,-8,12,2025-10-25
League Two,,24,Newport County,14,3,2,9,14,23,-9,11,2025-10-25
League Two,,1,Walsall,14,8,2,4,19,13,6,26,2025-10-28
League Two,,2,Swindon Town,14,8,2,4,24,19,5,26,2025-10-28
League Two,,3,Salford City,14,8,1,5,20,18,2,25,2025-10-28
League Two,,4,Milton Keynes Dons,14,7,3,4,27,15,12,24,2025-10-28
League Two,,5,Notts County,14,7,3,4,25,15,10,24,2025-10-28
League Two,,6,Grimsby Town,14,7,3,4,27,18,9,24,2025-10-28
League Two,,7,Chesterfield,14,6,5,3,24,21,3,23,2025-10-28
League Two,,8,Gillingham,14,6,4,4,19,14,5,22,2025-10-28
League Two,,9,Crewe Alexandra,14,7,1,6,20,18,2,22,2025-10-28
League Two,,10,Fleetwood Town,14,6,4,4,21,20,1,22,2025-10-28
League Two,,11,Bromley,14,5,6,3,21,18,3,21,2025-10-28
League Two,,12,Barnet,14,6,3,5,18,15,3,21,2025-10-28
League Two,,13,Cambridge United,14,6,3,5,16,15,1,21,2025-10-28
League Two,,14,Colchester United,14,4,6,4,21,18,3,18,2025-10-28
League Two,,15,Barrow,14,5,3,6,13,15,-2,18,2025-10-28
League Two,,16,Bristol Rovers,14,5,2,7,14,25,-11,17,2025-10-28
League Two,,17,Tranmere Rovers,14,3,7,4,22,20,2,16,2025-10-28
League Two,,18,Oldham Athletic,14,3,7,4,12,12,0,16,2025-10-28
League Two,,19,Harrogate Town,14,4,2,8,15,23,-8,14,2025-10-28
League Two,,20,Cheltenham Town,14,4,2,8,10,25,-15,14,2025-10-28
League Two,,21,Accrington Stanley,14,3,4,7,13,17,-4,13,2025-10-28
League Two,,22,Shrewsbury Town,14,3,4,7,12,22,-10,13,2025-10-28
League Two,,23,Crawley Town,14,3,3,8,14,22,-8,12,2025-10-28
League Two,,24,Newport County,14,3,2,9,14,23,-9,11,2025-10-28
League Two,,1,Walsall,15,9,2,4,23,15,8,29,2025-11-08
League Two,,2,Swindon Town,15,9,2,4,26,20,6,29,2025-11-08
League Two,,3,Salford City,15,8,2,5,20,18,2,26,2025-11-08
League Two,,4,Milton Keynes Dons,15,7,4,4,29,17,12,25,2025-11-08
League Two,,5,Grimsby Town,15,7,4,4,29,20,9,25,2025-11-08
League Two,,6,Gillingham,15,7,4,4,20,14,6,25,2025-11-08
League Two,,7,Crewe Alexandra,15,8,1,6,23,19,4,25,2025-11-08
League Two,,8,Notts County,14,7,3,4,25,15,10,24,2025-11-08
League Two,,9,Bromley,15,6,6,3,23,18,5,24,2025-11-08
League Two,,10,Chesterfield,15,6,6,3,27,24,3,24,2025-11-08
League Two,,11,Barnet,15,6,4,5,20,17,3,22,2025-11-08
League Two,,12,Cambridge United,15,6,4,5,16,15,1,22,2025-11-08
League Two,,13,Fleetwood Town,15,6,4,5,22,22,0,22,2025-11-08
League Two,,14,Oldham Athletic,15,4,7,4,13,12,1,19,2025-11-08
League Two,,15,Barrow,15,5,4,6,15,17,-2,19,2025-11-08
League Two,,16,Colchester United,15,4,6,5,21,20,1,18,2025-11-08
League Two,,17,Bristol Rovers,15,5,2,8,14,26,-12,17,2025-11-08
League Two,,18,Tranmere Rovers,15,3,7,5,23,22,1,16,2025-11-08
League Two,,19,Crawley Town,15,4,3,8,16,23,-7,15,2025-11-08
League Two,,20,Accrington Stanley,15,3,5,7,16,20,-4,14,2025-11-08
League Two,,21,Harrogate Town,15,4,2,9,15,24,-9,14,2025-11-08
League Two,,22,Cheltenham Town,14,4,2,8,10,25,-15,14,2025-11-08
League Two,,23,Shrewsbury Town,15,3,4,8,13,25,-12,13,2025-11-08
League Two,,24,Newport County,15,3,2,10,16,27,-11,11,2025-11-08
EFL Trophy,Northern Group B,1,Tranmere Rovers,3,2,1,0,6,4,2,8,2025-11-11
EFL Trophy,Northern Group B,2,Blackpool,3,2,0,1,8,3,5,6,2025-11-11
EFL Trophy,Northern Group B,3,Barrow,3,1,0,2,3,7,-4,3,2025-11-11
EFL Trophy,Northern Group B,4,Nottingham Forest U21,3,0,1,2,3,6,-3,1,2025-11-11
League Two,,1,Swindon Town,16,9,3,4,27,21,6,30,2025-11-15
League Two,,2,Walsall,16,9,2,5,23,17,6,29,2025-11-15
League Two,,3,Milton Keynes Dons,16,8,4,4,31,17,14,28,2025-11-15
League Two,,4,Notts County,16,8,4,4,28,17,11,28,2025-11-15
League Two,,5,Bromley,16,7,6,3,25,19,6,27,2025-11-15
League Two,,6,Chesterfield,16,7,6,3,28,24,4,27,2025-11-15
League Two,,7,Gillingham,16,7,5,4,22,16,6,26,2025-11-15
League Two,,8,Crewe Alexandra,16,8,2,6,23,19,4,26,2025-11-15
League Two,,9,Salford City,16,8,2,6,20,20,0,26,2025-11-15
League Two,,10,Grimsby Town,16,7,4,5,29,21,8,25,2025-11-15
League Two,,11,Barnet,16,6,5,5,20,17,3,23,2025-11-15
League Two,,12,Cambridge United,16,6,5,5,16,15,1,23,2025-11-15
League Two,,13,Fleetwood Town,16,6,5,5,23,23,0,23,2025-11-15
League Two,,14,Colchester United,16,5,6,5,23,20,3,21,2025-11-15
League Two,,15,Oldham Athletic,16,4,8,4,13,12,1,20,2025-11-15
League Two,,16,Tranmere Rovers,16,4,7,5,26,24,2,19,2025-11-15
League Two,,17,Barrow,16,5,4,7,16,19,-3,19,2025-11-15
League Two,,18,Accrington Stanley,16,4,5,7,19,21,-2,17,2025-11-15
League Two,,19,Bristol Rovers,16,5,2,9,15,29,-14,17,2025-11-15
League Two,,20,Crawley Town,16,4,4,8,18,25,-7,16,2025-11-15
League Two,,21,Shrewsbury Town,16,4,4,8,14,25,-11,16,2025-11-15
League Two,,22,Harrogate Town,16,4,3,9,16,25,-9,15,2025-11-15
League Two,,23,Cheltenham Town,16,4,2,10,13,30,-17,14,2025-11-15
League Two,,24,Newport County,16,3,2,11,16,28,-12,11,2025-11-15
League Two,,1,Walsall,17,10,2,5,25,17,8,32,2025-11-22
League Two,,2,Swindon Town,17,9,4,4,29,23,6,31,2025-11-22
League Two,,3,Bromley,17,8,6,3,27,19,8,30,2025-11-22
League Two,,4,Milton Keynes Dons,17,8,5,4,33,19,14,29,2025-11-22
League Two,,5,Notts County,17,8,4,5,29,20,9,28,2025-11-22
League Two,,6,Chesterfield,17,7,7,3,31,27,4,28,2025-11-22
League Two,,7,Gillingham,17,7,6,4,23,17,6,27,2025-11-22
League Two,,8,Crewe Alexandra,17,8,3,6,26,22,4,27,2025-11-22
League Two,,9,Grimsby Town,17,7,5,5,31,23,8,26,2025-11-22
League Two,,10,Cambridge United,17,7,5,5,18,15,3,26,2025-11-22
League Two,,11,Fleetwood Town,17,7,5,5,26,24,2,26,2025-11-22
League Two,,12,Salford City,17,8,2,7,20,22,-2,26,2025-11-22
League Two,,13,Colchester United,17,6,6,5,26,21,5,24,2025-11-22
League Two,,14,Barnet,17,6,6,5,21,18,3,24,2025-11-22
League Two,,15,Oldham Athletic,17,5,8,4,16,12,4,23,2025-11-22
League Two,,16,Tranmere Rovers,17,4,8,5,28,26,2,20,2025-11-22
League Two,,17,Barrow,17,5,4,8,16,21,-5,19,2025-11-22
League Two,,18,Accrington Stanley,17,4,6,7,20,22,-2,18,2025-11-22
League Two,,19,Crawley Town,17,4,5,8,19,26,-7,17,2025-11-22
League Two,,20,Bristol Rovers,17,5,2,10,15,30,-15,17,2025-11-22
League Two,,21,Cheltenham Town,17,5,2,10,14,30,-16,17,2025-11-22
League Two,,22,Shrewsbury Town,17,4,4,9,15,28,-13,16,2025-11-22
League Two,,23,Harrogate Town,17,4,3,10,16,27,-11,15,2025-11-22
League Two,,24,Newport County,17,3,2,12,16,31,-15,11,2025-11-22
League Two,,1,Walsall,17,10,2,5,25,17,8,32,2025-11-27
League Two,,2,Swindon Town,17,9,4,4,29,23,6,31,2025-11-27
League Two,,3,Bromley,17,8,6,3,27,19,8,30,2025-11-27
League Two,,4,Milton Keynes Dons,17,8,5,4,33,19,14,29,2025-11-27
League Two,,5,Notts County,17,8,4,5,29,20,9,28,2025-11-27
League Two,,6,Chesterfield,17,7,7,3,31,27,4,28,2025-11-27
League Two,,7,Gillingham,17,7,6,4,23,17,6,27,2025-11-27
League Two,,8,Crewe Alexandra,17,8,3,6,26,22,4,27,2025-11-27
League Two,,9,Grimsby Town,18,7,5,6,32,25,7,26,2025-11-27
League Two,,10,Cambridge United,17,7,5,5,18,15,3,26,2025-11-27
League Two,,11,Fleetwood Town,17,7,5,5,26,24,2,26,2025-11-27
League Two,,12,Salford City,17,8,2,7,20,22,-2,26,2025-11-27
League Two,,13,Colchester United,17,6,6,5,26,21,5,24,2025-11-27
League Two,,14,Barnet,17,6,6,5,21,18,3,24,2025-11-27
League Two,,15,Oldham Athletic,17,5,8,4,16,12,4,23,2025-11-27
League Two,,16,Tranmere Rovers,18,5,8,5,30,27,3,23,2025-11-27
League Two,,17,Barrow,17,5,4,8,16,21,-5,19,2025-11-27
League Two,,18,Accrington Stanley,17,4,6,7,20,22,-2,18,2025-11-27
League Two,,19,Crawley Town,17,4,5,8,19,26,-7,17,2025-11-27
League Two,,20,Bristol Rovers,17,5,2,10,15,30,-15,17,2025-11-27
League Two,,21,Cheltenham Town,17,5,2,10,14,30,-16,17,2025-11-27
League Two,,22,Shrewsbury Town,17,4,4,9,15,28,-13,16,2025-11-27
League Two,,23,Harrogate Town,17,4,3,10,16,27,-11,15,2025-11-27
League Two,,24,Newport County,17,3,2,12,16,31,-15,11,2025-11-27
League Two,,1,Walsall,18,11,2,5,28,18,10,35,2025-12-09
League Two,,2,Notts County,19,10,4,5,33,22,11,34,2025-12-09
League Two,,3,Swindon Town,19,10,4,5,31,25,6,34,2025-12-09
League Two,,4,Bromley,19,9,6,4,31,23,8,33,2025-12-09
League Two,,5,Milton Keynes Dons,19,9,5,5,37,23,14,32,2025-12-09
League Two,,6,Cambridge United,19,8,6,5,21,17,4,30,2025-12-09
League Two,,7,Salford City,19,9,3,7,25,26,-1,30,2025-12-09
League Two,,8,Gillingham,19,7,8,4,26,20,6,29,2025-12-09
League Two,,9,Chesterfield,19,7,8,4,33,30,3,29,2025-12-09
League Two,,10,Colchester United,19,7,7,5,28,21,7,28,2025-12-09
League Two,,11,Barnet,19,7,7,5,26,19,7,28,2025-12-09
League Two,,12,Grimsby Town,19,7,6,6,33,26,7,27,2025-12-09
League Two,,13,Crewe Alexandra,18,8,3,7,27,24,3,27,2025-12-09
League Two,,14,Fleetwood Town,19,7,6,6,28,27,1,27,2025-12-09
League Two,,15,Tranmere Rovers,19,6,8,5,33,27,6,26,2025-12-09
League Two,,16,Accrington Stanley,19,6,6,7,23,22,1,24,2025-12-09
League Two,,17,Oldham Athletic,18,5,8,5,16,13,3,23,2025-12-09
League Two,,18,Barrow,19,5,5,9,18,26,-8,20,2025-12-09
League Two,,19,Cheltenham Town,19,6,2,11,15,32,-17,20,2025-12-09
League Two,,20,Shrewsbury Town,19,4,6,9,19,32,-13,18,2025-12-09
League Two,,21,Crawley Town,19,4,5,10,23,33,-10,17,2025-12-09
League Two,,22,Bristol Rovers,19,5,2,12,15,35,-20,17,2025-12-09
League Two,,23,Harrogate Town,19,4,4,11,17,30,-13,16,2025-12-09
League Two,,24,Newport County,18,3,3,12,18,33,-15,12,2025-12-09
League Two,,1,Walsall,20,12,3,5,30,19,11,39,2025-12-13
League Two,,2,Notts County,20,11,4,5,35,22,13,37,2025-12-13
League Two,,3,Swindon Town,20,11,4,5,34,25,9,37,2025-12-13
League Two,,4,Bromley,20,10,6,4,32,23,9,36,2025-12-13
League Two,,5,Milton Keynes Dons,20,9,6,5,38,24,14,33,2025-12-13
League Two,,6,Salford City,20,10,3,7,29,29,0,33,2025-12-13
League Two,,7,Chesterfield,20,8,8,4,36,31,5,32,2025-12-13
League Two,,8,Crewe Alexandra,20,9,4,7,33,27,6,31,2025-12-13
League Two,,9,Cambridge United,20,8,7,5,22,18,4,31,2025-12-13
League Two,,10,Gillingham,20,7,9,4,28,22,6,30,2025-12-13
League Two,,11,Fleetwood Town,20,8,6,6,30,27,3,30,2025-12-13
League Two,,12,Colchester United,20,7,7,6,31,25,6,28,2025-12-13
League Two,,13,Barnet,20,7,7,6,27,22,5,28,2025-12-13
League Two,,14,Grimsby Town,20,7,6,7,33,28,5,27,2025-12-13
League Two,,15,Tranmere Rovers,20,6,8,6,34,31,3,26,2025-12-13
League Two,,16,Oldham Athletic,20,5,9,6,18,16,2,24,2025-12-13
League Two,,17,Accrington Stanley,20,6,6,8,23,23,0,24,2025-12-13
League Two,,18,Barrow,20,5,6,9,20,28,-8,21,2025-12-13
League Two,,19,Cheltenham Town,20,6,3,11,16,33,-17,21,2025-12-13
League Two,,20,Shrewsbury Town,20,4,7,9,20,33,-13,19,2025-12-13
League Two,,21,Crawley Town,20,4,6,10,25,35,-10,18,2025-12-13
League Two,,22,Harrogate Town,20,4,5,11,18,31,-13,17,2025-12-13
League Two,,23,Bristol Rovers,20,5,2,13,15,38,-23,17,2025-12-13
League Two,,24,Newport County,20,3,4,13,20,37,-17,13,2025-12-13
League Two,,1,Walsall,21,12,4,5,30,19,11,40,2025-12-20
League Two,,2,Swindon Town,21,12,4,5,35,25,10,40,2025-12-20
League Two,,3,Bromley,21,11,6,4,34,23,11,39,2025-12-20
League Two,,4,Notts County,21,11,5,5,35,22,13,38,2025-12-20
League Two,,5,Milton Keynes Dons,21,10,6,5,42,24,18,36,2025-12-20
League Two,,6,Salford City,21,11,3,7,32,30,2,36,2025-12-20
League Two,,7,Chesterfield,21,9,8,4,37,31,6,35,2025-12-20
League Two,,8,Cambridge United,21,9,7,5,24,18,6,34,2025-12-20
League Two,,9,Fleetwood Town,21,9,6,6,32,28,4,33,2025-12-20
League Two,,10,Crewe Alexandra,21,9,5,7,34,28,6,32,2025-12-20
League Two,,11,Colchester United,21,8,7,6,35,26,9,31,2025-12-20
League Two,,12,Gillingham,21,7,9,5,29,24,5,30,2025-12-20
League Two,,13,Barnet,21,7,7,7,28,25,3,28,2025-12-20
League Two,,14,Oldham Athletic,21,6,9,6,21,17,4,27,2025-12-20
League Two,,15,Grimsby Town,21,7,6,8,33,30,3,27,2025-12-20
League Two,,16,Tranmere Rovers,21,6,8,7,35,34,1,26,2025-12-20
League Two,,17,Accrington Stanley,21,6,6,9,23,25,-2,24,2025-12-20
League Two,,18,Cheltenham Town,21,7,3,11,18,34,-16,24,2025-12-20
League Two,,19,Barrow,21,5,6,10,21,30,-9,21,2025-12-20
League Two,,20,Shrewsbury Town,21,4,7,10,20,34,-14,19,2025-12-20
League Two,,21,Crawley Town,21,4,6,11,25,36,-11,18,2025-12-20
League Two,,22,Bristol Rovers,21,5,3,13,16,39,-23,18,2025-12-20
League Two,,23,Harrogate Town,21,4,5,12,18,35,-17,17,2025-12-20
League Two,,24,Newport County,21,3,4,14,21,41,-20,13,2025-12-20
League Two,,1,Walsall,22,13,4,5,31,19,12,43,2025-12-26
League Two,,2,Bromley,22,12,6,4,37,25,12,42,2025-12-26
League Two,,3,Swindon Town,22,12,4,6,35,26,9,40,2025-12-26
League Two,,4,Milton Keynes Dons,22,11,6,5,43,24,19,39,2025-12-26
League Two,,5,Salford City,22,12,3,7,33,30,3,39,2025-12-26
League Two,,6,Notts County,22,11,5,6,35,24,11,38,2025-12-26
League Two,,7,Chesterfield,22,10,8,4,39,31,8,38,2025-12-26
League Two,,8,Cambridge United,22,9,8,5,25,19,6,35,2025-12-26
League Two,,9,Fleetwood Town,22,9,6,7,32,29,3,33,2025-12-26
League Two,,10,Colchester United,22,8,8,6,36,27,9,32,2025-12-26
League Two,,11,Crewe Alexandra,22,9,5,8,34,29,5,32,2025-12-26
League Two,,12,Gillingham,22,7,10,5,30,25,5,31,2025-12-26
